OSEBuildingID,BuildingType,PropertyName,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,SteamRatio,ElectricityRatio,NaturalGasRatio,SurfacePerBuilding,SurfacePerFloor,ParkingRatio,BuildingRatio,building_age
27901,Campus,The Bush School - Upper School,Central,1.0,2,30562,0,30562,K-12 School,69.0,1622231.375,55.73,0.0,0.4065079804044599,0.5934917884324609,30562.0,15281.0,0.0,1.0,25
27903,NonResidential,(ID27903) PACIFIC RIM CENTER,Downtown,1.0,3,54969,0,54969,Retail,67.0,3724098.25,39.31,0.0,0.9222914567304985,0.07770847613915664,54969.0,18323.0,0.0,1.0,25
27928,NonResidential,Jewish Family Service,East,1.0,3,25834,0,25834,Office,73.0,2076289.625,54.02,0.0,0.5872268422089717,0.4127728567732934,25834.0,8611.333333333334,0.0,1.0,67
27947,NonResidential,ST MARKS CATHEDRAL,East,1.0,1,37700,0,37700,Worship Facility,38.0,3481727.5,150.23,0.0,0.21593504948333836,0.784065094123535,37700.0,37700.0,0.0,1.0,96
27982,NonResidential,9620 Stone Ave N,Northwest,1.0,3,25111,0,25111,Office,77.0,954352.6875,24.97,0.0,0.5839340186276785,0.4160663088194007,25111.0,8370.333333333334,0.0,1.0,43
28019,NonResidential,Our Lady of Fatima Church & Rectory,Magnolia / Queen Anne,1.0,2,31805,0,31805,Worship Facility,10.0,1641667.0,68.39,0.0,0.24814959428434633,0.7518504057156536,31805.0,15902.5,0.0,1.0,72
28020,NonResidential,Our Lady of Fatima School & Gym,Magnolia / Queen Anne,1.0,1,20811,0,20811,K-12 School,95.0,1267348.5,43.97,0.0,0.39909780143346524,0.6009025930910085,20811.0,20811.0,0.0,1.0,72
28025,Nonresidential COS,CSC Meter Shop (G),Greater Duwamish,1.0,2,22058,0,22058,Warehouse,1.0,1987334.75,66.43,0.0,0.42656427157025256,0.5734353510398789,22058.0,11029.0,0.0,1.0,58
28033,NonResidential,"Park Manor, LLC",Greater Duwamish,1.0,1,28320,0,28320,Warehouse,1.0,4236396.5,67.96,0.0,0.8034243253670897,0.1965755566080748,28320.0,28320.0,0.0,1.0,54
28053,NonResidential,(ID28053)CONGREGATION BETH SHALOM,Northeast,1.0,1,29079,0,29079,Worship Facility,78.0,861643.6875,22.18,0.0,0.593189513733889,0.40681084894502867,29079.0,29079.0,0.0,1.0,70
28066,NonResidential,Madison Park,East,1.0,3,28848,9616,19232,Office,82.0,726917.5,5.07,0.0,0.9999993121640351,0.0,19232.0,6410.666666666667,0.3333333333333333,0.6666666666666666,43
28081,NonResidential,Brown Bear Car Wash,Ballard,1.0,2,20535,0,20535,Office,7.0,1835804.0,38.71,0.0,0.6941154938108861,0.3058845061891139,20535.0,10267.5,0.0,1.0,37
28476,NonResidential,NWCP-SEA Mayn Bldg,Greater Duwamish,1.0,1,30800,0,30800,Warehouse,65.0,485971.0,3.39,0.0,1.0,0.0,30800.0,30800.0,0.0,1.0,60
29214,NonResidential,1001-1005 6th Ave. S,Greater Duwamish,1.0,1,37400,0,37400,Warehouse,73.0,924192.6875,7.8,0.0,0.9681314428275002,0.031868895305450035,37400.0,37400.0,0.0,1.0,103
29550,NonResidential,605 Union Station,Downtown,1.0,11,268130,0,268130,Office,88.0,15026352.0,106.86,0.0,0.9969673943482756,0.0030324725522202596,268130.0,24375.454545454544,0.0,1.0,25
29551,NonResidential,625 Union Station,Downtown,1.0,11,68452,0,68452,Office,79.0,3782378.25,26.37,0.0,0.9999999339040192,0.0,68452.0,6222.909090909091,0.0,1.0,25
29552,NonResidential,705 5th Avenue,Downtown,1.0,11,273185,0,273185,Office,88.0,14709151.0,102.54,0.0,0.9999998640302218,0.0,273185.0,24835.0,0.0,1.0,25
29612,NonResidential,Villa Academy - Main bldg.,Northeast,1.0,3,97500,0,97500,K-12 School,97.0,3736960.0,156.45,0.0,0.24370022692241822,0.7562997730775818,97500.0,32500.0,0.0,1.0,101
29788,NonResidential,Queen Anne Square West (220),Magnolia / Queen Anne,1.0,5,54015,0,54015,Office,75.0,3020001.5,21.05,0.0,0.9999998344371683,0.0,54015.0,10803.0,0.0,1.0,43
33289,NonResidential,Bay Vista Office Building,Downtown,1.0,24,119701,0,119701,Office,67.0,8382140.5,58.44,0.0,0.9999998210480963,0.0,119701.0,4987.541666666667,0.0,1.0,43
34348,NonResidential,Pike Plaza,Downtown,1.0,3,103000,0,103000,Retail,89.0,5214621.5,81.18,0.0,0.8137012437048403,0.1862986604109234,103000.0,34333.333333333336,0.0,1.0,34
34891,NonResidential,70500883 -- West Seattle,Southwest,1.0,1,37864,0,37864,Supermarket/Grocery Store,61.0,8025696.0,176.75,0.0,0.6737860492099377,0.32621382619027683,37864.0,37864.0,0.0,1.0,17
34908,NonResidential,70500887 -- Broadway Market,East,1.0,2,66497,0,66497,Supermarket/Grocery Store,84.0,9290214.0,72.02,0.0,0.983078430701381,0.016921354018325088,66497.0,33248.5,0.0,1.0,75
35392,NonResidential,70500881 -- Uptown,Magnolia / Queen Anne,1.0,4,45980,0,45980,Supermarket/Grocery Store,79.0,8305255.0,193.36,0.0,0.6464864715171298,0.3535135284828702,45980.0,11495.0,0.0,1.0,19
36034,NonResidential,Harvard Market,East,1.0,3,45743,0,45743,Retail,88.0,5313217.0,83.45,0.0,0.8107035718661594,0.18929623992394815,45743.0,15247.666666666666,0.0,1.0,29
37248,NonResidential,Rainier Malt House,Greater Duwamish,1.0,4,72859,0,72859,Warehouse,55.0,1498457.875,12.43,0.0,0.9713219332241823,0.028678150194912887,72859.0,18214.75,0.0,1.0,121
40031,NonResidential,Sandpoint #25,Northeast,1.0,1,30287,0,30287,Medical Office,32.0,2193115.0,32.72,0.0,0.8277746493001963,0.17222535069980371,30287.0,30287.0,0.0,1.0,65
40034,NonResidential,Sandpoint #29,Northeast,1.0,1,21931,0,21931,Office,32.0,3947209.25,145.11,0.0,0.35432400752506343,0.6456761824825983,21931.0,21931.0,0.0,1.0,65
40067,NonResidential,Olympic Block,Downtown,1.0,6,73102,0,73102,Office,84.0,4307238.5,30.03,0.0,0.9999998839163422,0.0,73102.0,12183.666666666666,0.0,1.0,40
42069,NonResidential,NORTH POINTE,Lake Union,1.0,1,26263,0,26263,Office,64.0,1634669.375,11.4,0.0,0.9999997705958124,0.0,26263.0,26263.0,0.0,1.0,32
49687,NonResidential,Safeway 1885 - 1st Ave,Magnolia / Queen Anne,1.0,4,33997,0,33997,Supermarket/Grocery Store,23.0,8926736.0,94.63,0.0,0.9213473995422291,0.07865248843474255,33997.0,8499.25,0.0,1.0,22
49697,NonResidential,Prudential Building,Downtown,1.0,6,74211,0,74211,Office,97.0,1357119.875,9.46,0.0,1.0000000921068228,0.0,74211.0,12368.5,0.0,1.0,123
49699,NonResidential,21615-Seattle/10020 MartinLutherKing,Southeast,1.0,2,45700,0,45700,Warehouse,99.0,1544193.75,15.5,0.0,0.9335577222741641,0.0664424396226186,45700.0,22850.0,0.0,1.0,37
49712,NonResidential,Home Plate Center,Greater Duwamish,1.0,6,157345,0,157345,Office,63.0,11624548.0,92.07,0.0,0.9794426415547512,0.020557272420398627,157345.0,26224.166666666668,0.0,1.0,13
49715,NonResidential,Elm Hall,Northeast,1.0,5,136758,0,136758,Residence Hall/Dormitory,90.0,6275367.5,175.46,0.0,0.5450868016893035,0.45491327798730513,136758.0,27351.6,0.0,1.0,13
49716,NonResidential,Alder Hall,Northeast,1.0,7,192259,0,192259,Residence Hall/Dormitory,72.0,8767617.0,191.97,0.0,0.6765497397981687,0.3234502602018314,192259.0,27465.571428571428,0.0,1.0,13
49737,NonResidential,MARQUEEN / MQH,Magnolia / Queen Anne,1.0,3,43832,0,43832,Retail,67.0,3886545.0,144.41,0.0,0.3457502743439224,0.6542497256560775,43832.0,14610.666666666666,0.0,1.0,107
49776,NonResidential,Market Place Tower,Downtown,1.0,13,354086,149326,204760,Office,88.0,13458948.0,147.84,0.0,0.9130205421701607,0.08697938352982715,204760.0,15750.76923076923,0.421722406421039,0.578277593578961,37
49778,NonResidential,Center for Spiritual Living,Northeast,1.0,2,70292,0,70292,Worship Facility,37.0,1933811.625,57.59,0.0,0.5055978500491225,0.4944018267549715,70292.0,35146.0,0.0,1.0,17
49858,NonResidential,The Northwest School 401,East,1.0,2,35780,0,35780,K-12 School,22.0,2912264.0,51.59,0.0,0.7671742671680865,0.2328257328319136,35780.0,17890.0,0.0,1.0,11
49793,NonResidential,Interbay Worklofts,Magnolia / Queen Anne,1.0,3,105061,28217,76844,Office,100.0,1363191.625,9.5,0.0,1.0000002750897181,0.0,76844.0,25614.666666666668,0.26857730270985425,0.7314226972901458,12
49797,NonResidential,Seattle Goodwill Job Training/ Education Center,Downtown,1.0,3,62662,14989,47673,Office,67.0,2502131.0,20.1,0.0,0.9770067994041879,0.02299320059581213,47673.0,15891.0,0.23920398327535028,0.7607960167246497,12
49802,NonResidential,Hotel Ballard,Ballard,1.0,4,62381,22948,39433,Hotel,62.0,3497215.5,24.38,0.0,0.9999998570291135,0.0,39433.0,9858.25,0.36786842147448745,0.6321315785255126,12
49829,NonResidential,Aegis on Madison,Central,1.0,6,79805,0,79805,Senior Care Community,25.0,7531325.0,184.81,0.0,0.6192351279489333,0.380764739272306,79805.0,13300.833333333334,0.0,1.0,12
49850,NonResidential,Paul G Allen Athletic Center,Northwest,1.0,2,48925,0,48925,K-12 School,82.0,1662054.125,22.76,0.0,0.8329349683482781,0.14855533059129467,48925.0,24462.5,0.0,1.0,11
49946,NonResidential,70500891 -- Ballard,Ballard,1.0,8,41198,0,41198,Supermarket/Grocery Store,44.0,7768057.5,82.58,0.0,0.9206761149746896,0.0793238206591545,41198.0,5149.75,0.0,1.0,15
49970,NonResidential,Cedar Hall,Northeast,1.0,1,176225,0,176225,Residence Hall/Dormitory,91.0,4926695.0,103.65,0.0,0.6951085869939179,0.3048914130060822,176225.0,176225.0,0.0,1.0,14
49980,NonResidential,Mercer Hall,Northeast,1.0,1,89392,0,89392,Residence Hall/Dormitory,16.0,6960904.5,48.53,0.0,0.9999999281702543,0.0,89392.0,89392.0,0.0,1.0,55
49983,NonResidential,Poplar Hall,Northeast,1.0,1,97040,0,97040,Residence Hall/Dormitory,69.0,3894142.5,62.41,0.0,0.8037261091498321,0.19627376245219583,97040.0,97040.0,0.0,1.0,14
49985,NonResidential,Amazon Phase VI,Lake Union,1.0,6,427181,0,427181,Office,99.0,16371039.0,213.7,0.0,0.8681818545542528,0.13181802327879127,427181.0,71196.83333333333,0.0,1.0,11
50035,NonResidential,Hilton Garden Inn Seattle,Downtown,1.0,14,144614,0,144614,Hotel,89.0,5525072.5,50.32,0.0,0.9536902909418836,0.04630961856156639,144614.0,10329.57142857143,0.0,1.0,10
50037,NonResidential,"MAPS 325 Ninth Avenue North, LLC",Lake Union,1.0,12,480702,163260,317442,Office,99.0,12720069.0,147.14,0.0,0.9003856818701219,0.09961416089802658,317442.0,26453.5,0.3396282936205799,0.6603717063794201,11
50045,NonResidential,"Sidneysea, LLC",Lake Union,1.0,12,483397,166208,317189,Office,98.0,13998638.0,202.12,0.0,0.8381542547210664,0.16184567384341247,317189.0,26432.416666666668,0.3438333295407295,0.6561666704592706,10
50062,NonResidential,Olympic Hospitality,Lake Union,1.0,4,126823,41539,85284,Hotel,72.0,6042399.5,131.02,0.0,0.6811234510396077,0.31887646621180876,85284.0,21321.0,0.3275352262602209,0.6724647737397791,11
50068,NonResidential,Airport - Maintenance Shop - DOT: KCIA,Greater Duwamish,1.0,1,52085,4222,47863,Warehouse,37.0,3605855.5,157.7,0.0,0.20322583642078834,0.7967740249158626,47863.0,47863.0,0.08105980608620524,0.9189401939137948,70
50069,NonResidential,Airport - Main Terminal,Greater Duwamish,1.0,2,24990,0,24990,Office,9.0,4420650.5,134.8,0.0,0.4902059097411116,0.5097939771533624,24990.0,12495.0,0.0,1.0,96
50081,NonResidential,Hamlin Robinson School,Greater Duwamish,1.0,3,45000,0,45000,K-12 School,77.0,1325972.75,9.24,0.0,1.0000001885408278,0.0,45000.0,15000.0,0.0,1.0,10
